station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,Next_Tmax,Next_Tmin
5,2013-04-07,28.1,23.5,49.99240875,95.07391357,31.64959883,23.60448983,6.261133621,105.169068,0.816708379,0.48095673,0.205967646,0.020116665,0.143001143,0.017670405,0.0,0.0,37.5507,127.135,35.038,0.5055,5834.413086,32.6,22.4
6,2013-04-07,28.0,24.3,46.4094429,90.99076843,32.78244945,24.13162119,6.413981895,52.16957251,0.800685381,0.446323646,0.143895535,0.049132151,0.173768983,0.009971718,0.0,0.0,37.5102,127.042,54.6384,0.1457,5848.636719,31.1,22.3
7,2013-04-07,26.9,23.9,58.78944397,96.01343536,30.61689172,22.34250011,6.220626603,105.4918361,0.818520084,0.484383686,0.107944932,0.020976978,0.077905968,0.008237174,0.0,0.0,37.5776,126.838,12.37,0.0985,5824.211914,30.7,21.7
8,2013-04-07,27.1,23.9,47.51968765,92.53102875,32.29255899,22.19936913,6.149758299,47.22515943,0.775390897,0.462138066,0.082516805,0.018655422,0.095488482,0.000586369,0.1492946584117647,0.0,37.4697,126.91,52.518,1.5629,5838.573242,30.5,21.9
9,2013-04-07,26.9,23.5,55.48061371,95.71417999,30.75493191,22.01900775,6.709136238,83.58512841,0.769631396,0.521247613,0.114478487,0.022834952,0.050257292,0.007015801,0.0,0.0,37.4967,126.826,50.9312,0.4125,5851.988281,29.6,21.4
10,2013-04-07,26.1,23.5,46.40450287,95.19612885,31.21229095,21.42852242,6.862087339,58.28545545,0.710748408,0.497041954,0.086678573,0.00639245,0.146050716,0.002093735,0.0,0.0,37.4562,126.955,208.507,5.1782,5865.756348,30.0,21.5
11,2013-04-07,28.4,24.6,46.94271469,92.67618561,33.04117982,24.15276769,6.579924862,56.80211115,0.811752035,0.459538277,0.161408391,0.047500014,0.153679229,0.015421151,0.1492946584117647,0.0,37.5372,127.085,28.7,0.6233,5839.283691,31.4,22.6
12,2013-04-07,27.2,22.6,48.61613464,91.19483948,31.67260356,23.74220454,6.547911455,29.3252124,0.801124005,0.512097658,0.169873629,0.003400432,0.071557328,0.010907222,0.0,0.0,37.5507,126.988,132.118,0.5931,5899.087402,30.4,20.7
13,2013-04-07,28.4,23.8,45.2824707,93.77870178,33.04783848,23.90426131,6.779478669,37.78941913,0.804662017,0.495213666,0.156637025,0.026809575,0.117041496,0.020353202,0.0,0.0,37.5776,127.083,59.8324,2.6865,5835.557617,30.8,22.6
14,2013-04-07,27.2,23.7,46.24255371,91.37432098,32.76257045,23.30193082,6.269477735,20.84560688,0.790838917,0.456447342,0.105342194,0.010850682,0.068605573,0.00379619,0.0,0.0,37.4967,126.927,30.968,0.618,5832.850098,30.2,21.9
15,2013-04-07,26.6,23.4,50.32110214,92.7644043,32.15600534,24.13555798,6.413055152,32.32905499,0.835449004,0.469645831,0.142873389,0.006367713,0.063858458,0.013284691,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5841.97168,29.9,21.4
16,2013-04-07,26.5,23.2,48.16637802,95.19560242,31.9380887,23.15794159,6.260358016,83.26051311,0.74413663,0.480354968,0.098589047,0.002140119,0.154640401,0.004979331,0.0,0.0,37.4697,126.995,82.2912,2.2579,5835.20166,29.3,21.4
17,2013-04-07,28.3,23.4,50.64322281,95.40317535,32.03246742,23.3535022,5.891368816,103.5702716,0.851428284,0.489270366,0.146491187,0.010229008,0.102451525,0.029425755,0.0,0.0,37.6181,127.099,53.4712,0.697,5847.303223,30.1,22.1
18,2013-04-07,29.0,24.0,48.9808197,93.91251373,32.17978698,23.44117536,6.099951367,89.74033765,0.770869522,0.457673632,0.095453807,0.29974117123819094,0.158215344,0.007142429,0.0,0.0,37.4832,127.024,56.4448,1.2313,5839.429199,32.2,22.2
19,2013-04-07,26.7,23.4,51.31728745,94.76531219,31.71052449,23.60569132,6.441977054,42.27609849,0.830599161,0.444934847,0.164254578,0.010829354,0.086954673,0.020253578,0.0,0.0,37.5776,126.938,75.0924,1.7678,5868.875,30.2,21.5
20,2013-04-07,27.6,23.7,58.70333099,99.1241684,30.88574853,23.06357688,7.658593049,65.49249991,0.819901408,0.373447006,0.187301554,2.18e-05,0.111371478,0.023901654,0.0,0.0,37.6181,127.004,146.554,4.7296,5907.943359,29.9,21.9
21,2013-04-07,27.4,23.9,45.6414566,92.22025299,33.10469337,24.35748596,7.068856607,24.43279962,0.800449434,0.446227013,0.178452265,0.29974117123819094,0.118729455,0.014026512,0.0,0.0,37.5507,127.04,26.298,0.5721,5834.452148,30.4,22.0
22,2013-04-07,28.0,24.3,47.55163574,91.68675995,32.5925264,24.13605406,5.973009676,75.98557774,0.810062066,0.452358667,0.143637834,0.051967053,0.138606493,0.014369447,0.0,0.0,37.5102,127.086,21.9668,0.1332,5827.82959,30.5,22.5
23,2013-04-07,27.6,24.1,52.54398727,94.85739136,31.27889452,23.43534012,6.172075083,69.97226119,0.819323162,0.488522108,0.128763713,0.007074204,0.060610363,0.012019669,0.0,0.0,37.5372,126.891,15.5876,0.1554,5826.388184,31.3,22.1
24,2013-04-07,27.5,24.1,49.2768364,93.22553253,32.09395338,23.6427082,6.261267751,41.83188705,0.831721038,0.476365241,0.117289516,0.007265245,0.053292859,0.008829519,0.1492946584117647,0.0,37.5237,126.909,17.2956,0.2223,5825.258301,31.5,22.1
25,2013-04-07,27.5,24.3,45.61945724,89.80238342,32.9846838,24.39727668,6.213520656,25.74236023,0.796958495,0.490319262,0.171805929,0.002596008,0.082038971,0.007606606,0.0,0.0,37.5237,126.97,19.5844,0.2713,5830.20752,31.4,22.2
1,2013-05-07,27.8,19.9,58.72740936,99.1375351,29.85577883,21.12129751,7.795094033,59.43377602,0.321885126,0.258274192,0.056480129,0.010880484,0.000996994,0.000254467,0.0,0.0,37.6046,126.991,212.335,2.785,5961.377441,28.2,19.3
2,2013-05-07,29.6,21.7,64.03771494966634,92.54166412,31.80152576,22.9348209,6.674801091,44.74639551,0.202052441,0.207735397,0.146475122,0.29974117123819094,0.0,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5836.714844,30.8,21.7
3,2013-05-07,29.9,22.2,47.3284111,87.69050598,32.68305693,23.21480745,7.283388158,11.13502091,0.254810913,0.263827291,0.120325625,0.001011496,0.0,0.0,0.1492946584117647,0.0,37.5776,127.058,33.3068,0.2661,5830.974609,31.1,22.4
4,2013-05-07,30.2,24.019624413145543,58.3525238,97.10829163,31.2356384,22.39910046,5.557494909,64.17085859,0.185653246,0.2162224,0.145999179,0.002826682,0.000199773,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5824.259766,31.6,23.87390557939914
5,2013-05-07,32.4,22.4,53.61063004,94.22969055,31.40038458,22.80954733,6.545163731,124.453904,0.216884269,0.182308998,0.097311394,0.004053625,0.0,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5826.661133,33.6,22.9
6,2013-05-07,30.7,22.4,50.27102661,91.81853485,31.80013429,22.17029445,7.097015838,48.37481984,0.249852689,0.229441933,0.081674585,0.010977786,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5840.882813,31.0,22.3
7,2013-05-07,30.2,24.019624413145543,66.59473419,97.10128021,29.08109662,21.76047346,5.607288977,111.8637325,0.33863808,0.287041572,0.081082367,0.085582894,0.0,0.0,0.1492946584117647,0.0,37.5776,126.838,12.37,0.0985,5816.495605,30.7,20.6
8,2013-05-07,29.6,22.0,56.61553574,95.07364655,30.466283,21.26569296,8.209924160266006,40.39134661,0.314224919,0.265050069,0.092264487,0.047693011,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5830.73584,30.3,21.1
9,2013-05-07,29.0,21.5,64.06834412,96.82883453,29.10739344,21.07793386,6.378357838,83.14283574,0.333180567,0.270720115,0.058211302,0.069004253,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5844.305176,29.6,20.1
10,2013-05-07,28.6,21.5,56.90454483,97.81796265,29.55644703,20.3102639,7.260947833,53.52894253,0.310407235,0.240575069,0.082530021,0.030931837,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5857.175781,29.3,20.5
11,2013-05-07,30.6,22.6,46.92348862,89.46096039,32.5873982,22.83859548,7.01488781,57.32524554,0.235502804,0.202367518,0.087364085,0.001480406,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5831.660156,31.4,22.7
12,2013-05-07,29.3,20.8,64.03771494966634,92.27848053,31.2883867,21.90283346,7.29664278,23.63411417,0.28976556,0.268206274,0.038916298,0.015500781,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5891.303711,31.3,20.5
13,2013-05-07,30.7,22.6,46.78040314,87.38916779,32.74283274,23.21959166,7.147460838,30.45822287,0.247407407,0.267378828,0.098414025,0.001622529,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5827.705078,31.6,22.9
14,2013-05-07,29.8,22.0,52.36974716,92.86238861,31.31360116,21.89010361,6.644651403,12.62932289,0.313069002,0.235151485,0.106565673,0.019434071,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5825.110352,30.1,21.2
15,2013-05-07,29.3,21.5,53.35457611,93.53987885,31.42563328,22.29481347,6.578586588,27.1782103,0.304470429,0.268818247,0.034907168,0.029015989,0.0,0.0,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5834.358398,29.6,20.5
16,2013-05-07,28.9,21.5,56.72929764,95.92201996,30.55927076,21.46990851,6.685391863,82.56933006,0.266159549,0.225612559,0.093924778,0.009422562,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5827.130859,29.4,20.4
17,2013-05-07,30.1,22.1,54.09071732,90.12262726,31.40129489,22.93887511,6.314367026,107.0437183,0.204036133,0.219161501,0.162945932,0.29974117123819094,0.0,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5839.571777,31.4,21.3
18,2013-05-07,31.7,22.3,54.4322052,94.73146057,31.00658748,21.80603057,6.573271801,90.50660364,0.249476307,0.230512569,0.084599462,0.010368293,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5831.559082,32.3,22.3
19,2013-05-07,29.9,21.5,54.22078323,94.59346008,30.97234357,22.03361283,6.462105334,35.34511213,0.315161529,0.273373097,0.046285651,0.029921011,0.0,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5861.256348,30.4,20.7
20,2013-05-07,29.4,22.0,60.93576813,99.45800781,30.3199456,21.74731971,7.276291966,61.23045235,0.249961868,0.206720486,0.071006922,0.000184791,0.005465889,0.003387554,0.0,0.0,37.6181,127.004,146.554,4.7296,5900.489746,30.2,21.3
21,2013-05-07,29.8,22.1,47.14887619,90.11388397,32.72870997,22.86034679,7.1922415,12.98966467,0.264521702,0.23889606,0.061272469,0.002683414,0.0,0.0,0.1492946584117647,0.0,37.5507,127.04,26.298,0.5721,5826.782227,30.3,22.3
22,2013-05-07,29.9,22.6,64.03771494966634,91.88314819,31.80420999,22.77728805,6.541112125,84.47720242,0.250771592,0.199692821,0.068330977,0.010391814,0.0,0.0,0.1492946584117647,0.0,37.5102,127.086,21.9668,0.1332,5820.09668,31.3,23.87390557939914
23,2013-05-07,30.6,22.2,61.64242935,95.30051422,29.99165993,21.88995138,5.788171262,76.09931421,0.314816005,0.260140053,0.077773083,0.040856372,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5818.678711,29.83253833049404,21.0
24,2013-05-07,31.1,22.2,56.54513931,93.48724365,30.80332191,21.99263278,6.158395429,40.53229984,0.308893738,0.253777922,0.083285001,0.022980738,0.0,0.0,0.1492946584117647,0.0,37.5237,126.909,17.2956,0.2223,5817.518066,30.8,21.1
25,2013-05-07,30.3,22.2,49.33224106,91.12103271,32.10935338,22.45807092,6.953259458,18.62768034,0.294577096,0.240468872,0.06297138,0.014894123,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5822.532715,31.3,23.87390557939914
1,2013-06-07,27.6,19.6,67.76197815,97.22083282,28.22805298,21.66534837,9.50051109,54.57535836,0.023037699,0.079915137,0.636301108,0.857583847,0.0,0.0,0.043920234,7.648327167,37.6046,126.991,212.335,2.785,5953.376953,27.1,19.9
2,2013-06-07,30.3,21.8,61.03687286,95.85807037,29.96754328,23.08408143,8.209924160266006,49.48543498,0.071472619,0.117775676,0.725858712,0.855423454,0.0,0.0,0.039598745,9.637005558,37.6046,127.032,44.7624,0.5141,5828.444336,29.8,20.6
3,2013-06-07,30.0,24.019624413145543,57.93669128,92.81864929,30.46792828,24.02272808,7.027403533,36.92533202,0.064155633,0.087963991,0.723974999,0.29974117123819094,0.0,0.0,0.046727231,11.87018022,37.5776,127.058,33.3068,0.2661,5822.708984,29.7,22.6
4,2013-06-07,31.1,22.4,67.26273346,98.65275574,29.7194828,22.22127651,8.240228732,53.85466397,0.060837584,0.082456107,0.59590023,0.92121819,0.0,0.0,0.01874544,7.818762228,37.645,127.022,45.716,2.5348,5815.985352,29.9,22.2
5,2013-06-07,33.5,23.0,64.03771494966634,94.19757843,29.4324738,22.85457793,7.157177736,91.65131013,0.021723168,0.068646415,0.718360524,0.84339246,0.0,0.0,0.1492946584117647,8.755219323,37.5507,127.135,35.038,0.5055,5818.317383,31.3,21.6
6,2013-06-07,30.5,22.3,61.79960632,93.21099091,29.67967765,23.55914573,7.315035353,59.28647995,0.013227598,0.105623071,0.702119585,0.811795088,0.0,0.0,0.077827607,10.5571301,37.5102,127.042,54.6384,0.1457,5832.537598,29.2,22.8
7,2013-06-07,30.1,20.7,67.6410141,95.19641876,28.97755041,22.66233555,8.209924160266006,93.38539902,0.112911614,0.116012152,0.695066522,0.802229923,0.0,0.0,0.031045033,5.592252925,37.5776,126.838,12.37,0.0985,5808.19043,29.8,22.1
8,2013-06-07,29.4,21.2,62.78126526,92.78494263,29.34677639,22.93698492,7.182396616,48.74219565,0.045393916,0.104760206,0.744517678,0.79085082,0.0,0.0,0.059027772,7.84422643,37.4697,126.91,52.518,1.5629,5822.300781,28.9,22.2
9,2013-06-07,28.8,20.2,68.93279266,94.49783325,28.69863117,21.95094045,6.992202053,63.76363413,0.053868354,0.117528022,0.66262762,0.8481644,0.0,0.0,0.09604251,4.862186981,37.4967,126.826,50.9312,0.4125,5836.035645,28.3,20.7
10,2013-06-07,28.4,20.5,64.98336029,94.58346558,28.07336758,22.03053365,7.075151225,58.63985475,0.012016949,0.075577387,0.695338058,0.712630429,0.0,0.0,0.080535139,10.11152856,37.4562,126.955,208.507,5.1782,5847.944824,28.0,19.9
11,2013-06-07,30.5,24.019624413145543,61.34992599,90.94802856,30.06413167,23.67407797,7.088245491,62.79148277,0.01731042,0.070144147,0.739824864,0.799834508,0.0,0.0,0.081849995,9.84735505,37.5372,127.085,28.7,0.6233,5823.45459,29.5,23.0
12,2013-06-07,30.9,20.7,61.49686432,94.67788696,29.20140373,23.66076056,7.971427078,42.23864172,0.020731295,0.094587066,0.707250848,0.824049728,0.0,0.0,0.068828317,8.984652365,37.5507,126.988,132.118,0.5931,5882.926758,29.2,20.8
13,2013-06-07,31.3,23.0,58.29071808,90.81320953,30.22049524,23.87914637,6.746961047,46.55548143,0.050469981,0.070410264,0.675542995,0.81146723,0.0,0.0,0.042007131,12.21617692,37.5776,127.083,59.8324,2.6865,5819.253906,29.2,23.1
14,2013-06-07,30.0,21.3,59.64967346,93.40479279,29.9446255,23.71844291,7.617878278,40.23738066,0.03059486,0.107271856,0.712580937,0.29974117123819094,0.0,0.0,0.06445557,7.337366338,37.4967,126.927,30.968,0.618,5816.779785,29.3,23.87390557939914
15,2013-06-07,29.2,20.6,64.03771494966634,94.75635529,29.97855758,24.27929316,7.596078048,47.29175039,0.041758297,0.111721389,0.696156715,0.850244245,0.0,0.0,0.074839178,6.549943005,37.5507,126.937,30.0464,0.8552,5826.164063,30.3,21.7
16,2013-06-07,28.9,20.7,64.03771494966634,92.07756042,29.16736592,22.46781408,6.866970579,70.02292371,0.01050429,0.084630892,0.687065784,0.76158185,0.0,0.0,0.098885066,10.41243977,37.4697,126.995,82.2912,2.2579,5818.445801,29.0,19.9
17,2013-06-07,30.8,21.4,62.52885437,95.39995575,29.65141407,21.91022944,6.248076091,76.67216432,0.036481474,0.082678705,0.682860842,0.851692584,0.0,0.0,0.021408334,11.88589494,37.6181,127.099,53.4712,0.697,5831.25,28.8,20.1
18,2013-06-07,31.3,22.3,64.82743073,93.51849365,29.37868464,22.40528303,6.709899753,70.98968858,0.014634851,0.108864153,0.694900223,0.813098113,0.0,0.0,0.1492946584117647,9.870644254,37.4832,127.024,56.4448,1.2313,5823.089355,30.8,22.8
19,2013-06-07,29.9,20.9,61.2913208,94.6749115,29.53785227,23.45667317,7.63525943,50.14288008,0.073490151,0.100250749,0.680414879,0.83850239,0.0,0.0,0.068062653,6.338565792,37.5776,126.938,75.0924,1.7678,5853.055664,29.4,20.6
20,2013-06-07,29.7,21.5,71.6080246,98.75968933,28.51968491,22.25069192,10.42111011,50.10058376,0.021688371,0.083655501,0.574683572,0.888845414,0.0,0.0,0.034648161,7.805577025,37.6181,127.004,146.554,4.7296,5892.493652,29.0,21.3
21,2013-06-07,30.0,22.4,59.20602417,93.09401703,30.33852881,24.21904942,7.26776578,38.48687616,0.016764258,0.078619151,0.67570358,0.830771535,0.0,0.0,0.057118597,11.76229878,37.5507,127.04,26.298,0.5721,5818.526855,28.5,22.7
22,2013-06-07,30.6,22.7,63.38973236,92.10710907,29.76598735,23.29809755,7.24213475,83.80583811,0.024371088,0.090791317,0.737718342,0.797158514,0.0,0.0,0.117671759,8.196321994,37.5102,127.086,21.9668,0.1332,5811.774414,29.9,22.7
23,2013-06-07,30.2,21.1,63.33375931,93.43995667,29.39195325,23.74318575,7.28350759,76.81786013,0.05379758,0.099788676,0.722460204,0.827220157,0.0,0.0,0.080977183,5.248769164,37.5372,126.891,15.5876,0.1554,5810.380859,30.0,22.7
24,2013-06-07,29.9,21.4,64.03771494966634,93.39802551,29.79824378,23.90026574,7.499268775,57.1552155,0.03906019,0.104753948,0.719970565,0.831347125,0.0,0.0,0.085126772,5.771121143,37.5237,126.909,17.2956,0.2223,5809.1875,29.6,22.7
25,2013-06-07,30.8,22.0,59.66164398,94.45873261,30.13591133,24.39917292,7.533122947,42.45320193,0.01111935,0.107449374,0.690381309,0.81389299,0.0,0.0,0.063738991,9.135097089,37.5237,126.97,19.5844,0.2713,5814.271973,29.9,22.7
1,2013-07-07,25.9,20.1,85.70853424,96.84299469,25.85440234,23.27975656,14.0140084,35.94673755,0.61141506,0.789538661,0.700002111,0.614782094,0.009150851,0.582033503,0.1492946584117647,0.020184913,37.6046,126.991,212.335,2.785,5944.778809,23.4,20.2
2,2013-07-07,28.5,20.9,64.03771494966634,93.02632141,27.79018944,24.73006436,10.282999,36.73366892,0.64184551,0.770557156,0.684057222,0.52875262,0.007216777,0.42978314,0.016478398,0.022236289,37.6046,127.032,44.7624,0.5141,5819.559082,25.2,22.1
3,2013-07-07,28.5,23.0,73.75704193,88.58009338,28.41539609,25.32598072,10.08988233,27.23547632,0.660187811,0.78011938,0.663286206,0.546318164,0.012889592,0.388421965,0.00026282,0.009648003,37.5776,127.058,33.3068,0.2661,5813.828125,26.4,22.1
4,2013-07-07,28.7,22.6,87.53526306,98.12563324,27.19320123,24.29768962,11.24773024,40.64060477,0.667373281,0.692810956,0.63632586,0.525665609,0.011935129,0.505122172,0.079492065,0.043291161,37.645,127.022,45.716,2.5348,5807.132324,26.6,22.5
5,2013-07-07,30.8,21.8,78.54405212,94.25389099,28.16600229,24.6104008,10.32357356,57.4516054,0.589463636,0.739008267,0.591915081,0.576904565,0.052524642,0.694648965,0.1492946584117647,0.003063379,37.5507,127.135,35.038,0.5055,5809.353027,26.6,23.2
6,2013-07-07,28.1,22.8,75.09024811,89.27482605,28.17275755,25.10151968,9.879202803,44.69363109,0.686464763,0.729393762,0.61818447,0.29974117123819094,0.041570279,0.420767733,0.001430005,0.007951146,37.5102,127.042,54.6384,0.1457,5823.571289,27.6,23.2
7,2013-07-07,28.8,22.2,82.9699707,93.86127472,26.93567821,24.27397751,11.80548549,69.45755355,0.690793994,0.837998317,0.741412082,0.643390154,0.008007797,0.139689629,0.1492946584117647,0.016080718,37.5776,126.838,12.37,0.0985,5799.268066,26.1,22.4
8,2013-07-07,28.1,22.3,76.78486633,90.48786926,27.69618466,24.42805815,11.33344557,29.61596123,0.698624726,0.805542765,0.697572551,0.29974117123819094,0.029441141,0.064484577,0.0,0.002027244,37.4697,126.91,52.518,1.5629,5813.237305,26.4,23.0
9,2013-07-07,27.7,20.7,80.86270142,93.31528473,26.90376691,23.97698622,12.11239578,40.09719098,0.698052383,0.849512885,0.667750574,0.649922392,0.00685384,0.062325181,0.0036651,0.013307613,37.4967,126.826,50.9312,0.4125,5827.150391,25.4,21.9
10,2013-07-07,28.0,20.1,79.20082092,92.93534088,26.55003855,23.49301793,11.28437968,37.94095625,0.656319109,0.723160414,0.629005272,0.29974117123819094,0.050153402,0.20861888,0.008615093,0.001953125,37.4562,126.955,208.507,5.1782,5838.026855,25.4,23.0
11,2013-07-07,28.6,23.0,73.86042023,89.65911865,28.57440746,25.26273077,9.940113664,44.71893056,0.640429186,0.749082704,0.606429776,0.29974117123819094,0.046981466,0.523548688,0.0,0.005530681,37.5372,127.085,28.7,0.6233,5814.638184,27.2,23.4
12,2013-07-07,27.0,21.2,75.52869415,89.55652618,27.3181784,24.39940852,11.13519543,30.4079988,0.656782774,0.792323348,0.693925769,0.29974117123819094,0.013734388,0.251260677,0.000262377,0.013751167,37.5507,126.988,132.118,0.5931,5873.924316,25.2,21.2
13,2013-07-07,28.3,23.3,73.51742554,89.54624176,28.19276999,25.10689384,9.490960658,33.44498193,0.674032032,0.785456832,0.653666546,0.556436361,0.01925038,0.573529888,0.0,0.008185986,37.5776,127.083,59.8324,2.6865,5810.170898,27.0,22.9
14,2013-07-07,29.0,22.0,64.03771494966634,88.93854523,28.12945914,24.84481001,11.28838466,26.8462495,0.724188238,0.79728914,0.72155945,0.616804898,0.019314473,0.110917042,0.0,0.009951637,37.4967,126.927,30.968,0.618,5807.829102,26.3,22.3
15,2013-07-07,28.6,21.8,76.17567444,89.09668732,27.98439487,24.88849657,10.94337765,34.49195929,0.704178226,0.821856194,0.743182134,0.649118773,0.012825775,0.182414927,0.0,0.023571842,37.5507,126.937,30.0464,0.8552,5817.358398,25.5,21.7
16,2013-07-07,28.5,20.2,64.03771494966634,90.55984497,27.89634613,24.51399347,9.97484232,52.54828592,0.663637455,0.673573547,0.546962441,0.501713574,0.049732113,0.326812857,0.018071332,0.010356765,37.4697,126.995,82.2912,2.2579,5809.117188,25.5,22.6
17,2013-07-07,28.1,20.4,64.03771494966634,95.39295959,27.59312751,24.10643234,9.10534364,42.45542008,0.709834938,0.814927676,0.684226311,0.29974117123819094,0.00966228,0.551786154,0.006489464,0.006219996,37.6181,127.099,53.4712,0.697,5822.308105,26.2,22.1
18,2013-07-07,30.1,23.0,77.23042297,92.50033569,28.01385157,24.39460283,9.069138209,51.15776658,0.681135772,0.697585816,0.577374378,0.29974117123819094,0.04976022,0.404178993,0.012442918,0.015996758,37.4832,127.024,56.4448,1.2313,5813.991211,27.6,23.2
19,2013-07-07,28.5,20.7,77.92099762,90.32026672,27.41373359,24.51415449,11.03936861,36.81230454,0.638898333,0.839289619,0.744305338,0.663396762,0.012109786,0.240650975,0.000567739,0.032649385,37.5776,126.938,75.0924,1.7678,5844.241699,25.6,21.6
20,2013-07-07,28.2,21.5,90.46022797,99.19384766,26.25260883,23.5670108,16.31165111,30.39034381,0.601956984,0.753291679,0.655001567,0.555021793,0.011619173,0.742705988,0.098187612,0.042292403,37.6181,127.004,146.554,4.7296,5883.891602,25.9,22.1
